epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
295,69341.4,1.32303,1.51787,0.01668,1.00013,6.13042,0.71483,0.59055,0.66409,0.45457,1.30042,1.32182,0.02049,0,0,6.13042,0,6.13042,0,0.0308396,0.104974,3.11066,3.11066,0,1,0.0027235,0.0027235,0.0027235,0.00136175,0.005447
296,69520.5,1.32296,1.50384,0.01663,1.00011,6.11748,0.71757,0.58952,0.66442,0.45488,1.3003,1.32119,0.02048,0,0,6.11747,0,6.11747,0,0.030774,0.105232,3.11066,3.11066,0,1,0.00269875,0.00269875,0.00269875,0.00134937,0.0053975
297,69699.8,1.33127,1.50784,0.0167,1.00009,6.12702,0.71924,0.58987,0.66487,0.45526,1.29925,1.32114,0.02047,0,0,6.12702,0,6.12702,0,0.0308223,0.104933,3.11066,3.11066,0,1,0.002674,0.002674,0.002674,0.001337,0.005348
298,69878.4,1.3279,1.50812,0.01667,0.99968,6.10931,0.71427,0.59366,0.66486,0.45556,1.29889,1.32092,0.02046,0,0,6.10931,0,6.10931,0,0.0307331,0.104797,3.11066,3.11066,0,1,0.00264925,0.00264925,0.00264925,0.00132462,0.0052985
299,70057.2,1.33189,1.50887,0.01669,1.00018,6.1116,0.71363,0.59371,0.66519,0.45609,1.29828,1.32089,0.02044,0,0,6.11159,0,6.11159,0,0.0307439,0.104566,3.11066,3.11066,0,1,0.0026245,0.0026245,0.0026245,0.00131225,0.005249
300,70236.7,1.32891,1.50792,0.01657,0.99984,6.11237,0.71404,0.59361,0.66552,0.45654,1.29823,1.31995,0.02043,0,0,6.11237,0,6.11237,0,0.030749,0.104671,3.11066,3.11066,0,1,0.00259975,0.00259975,0.00259975,0.00129987,0.0051995
301,70414.7,1.32512,1.50617,0.01659,1.00008,6.10892,0.7165,0.59128,0.66556,0.45652,1.29872,1.31848,0.02044,0,0,6.10892,0,6.10892,0,0.030732,0.1048,3.11066,3.11066,0,1,0.002575,0.002575,0.002575,0.0012875,0.00515
302,70592.5,1.32086,1.49447,0.01658,0.99996,6.10761,0.71747,0.59148,0.6654,0.45654,1.29893,1.31759,0.02046,0,0,6.1076,0,6.1076,0,0.0307287,0.105251,3.11066,3.11066,0,1,0.00255025,0.00255025,0.00255025,0.00127513,0.0051005
303,70771.9,1.3263,1.50233,0.01652,1.00009,6.10744,0.7192,0.59059,0.66563,0.45665,1.29829,1.3173,0.02044,0,0,6.10744,0,6.10744,0,0.030722,0.104845,3.11066,3.11066,0,1,0.0025255,0.0025255,0.0025255,0.00126275,0.005051
304,70951.5,1.32276,1.49767,0.01661,0.99995,6.0969,0.71905,0.59106,0.66585,0.45694,1.29801,1.31652,0.02044,0,0,6.0969,0,6.0969,0,0.0306745,0.10492,3.11066,3.11066,0,1,0.00250075,0.00250075,0.00250075,0.00125038,0.0050015
305,71131,1.32212,1.49164,0.01649,1.00006,6.10612,0.71772,0.59392,0.66601,0.45709,1.29732,1.31614,0.02042,0,0,6.10612,0,6.10612,0,0.0307163,0.105228,3.11066,3.11066,0,1,0.002476,0.002476,0.002476,0.001238,0.004952
306,71309.1,1.3146,1.49356,0.01651,0.99996,6.11463,0.71398,0.59533,0.66621,0.45713,1.29732,1.31574,0.02042,0,0,6.11463,0,6.11463,0,0.0307645,0.105634,3.11066,3.11066,0,1,0.00245125,0.00245125,0.00245125,0.00122563,0.0049025
307,71487.3,1.3201,1.4909,0.01649,0.99996,6.08198,0.71277,0.59608,0.66617,0.45728,1.29773,1.31487,0.02042,0,0,6.08197,0,6.08197,0,0.0305965,0.104831,3.11066,3.11066,0,1,0.0024265,0.0024265,0.0024265,0.00121325,0.004853
308,71667.2,1.32314,1.49355,0.01648,1,6.08731,0.71364,0.5959,0.6663,0.45739,1.29701,1.31474,0.0204,0,0,6.08731,0,6.08731,0,0.0306218,0.104644,3.11066,3.11066,0,1,0.00240175,0.00240175,0.00240175,0.00120088,0.0048035
309,71845.8,1.31052,1.47764,0.01637,0.99997,6.09627,0.71561,0.59505,0.66643,0.45765,1.29702,1.31383,0.02041,0,0,6.09627,0,6.09627,0,0.0306698,0.105871,3.11066,3.11066,0,1,0.002377,0.002377,0.002377,0.0011885,0.004754
310,72025.7,1.31475,1.4789,0.01648,1.00004,6.08164,0.70942,0.59782,0.66683,0.45799,1.29691,1.31247,0.0204,0,0,6.08164,0,6.08164,0,0.0305955,0.105392,3.11066,3.11066,0,1,0.00235225,0.00235225,0.00235225,0.00117613,0.0047045
311,72203.5,1.32233,1.48805,0.01661,1.00003,6.08221,0.71783,0.59421,0.66741,0.45828,1.29721,1.31126,0.02041,0,0,6.0822,0,6.0822,0,0.0305984,0.104763,3.11066,3.11066,0,1,0.0023275,0.0023275,0.0023275,0.00116375,0.004655
312,72380.1,1.31423,1.48262,0.01641,1.00001,6.08846,0.71749,0.59527,0.66786,0.45851,1.29722,1.30977,0.02041,0,0,6.08846,0,6.08846,0,0.0306272,0.105344,3.11066,3.11066,0,1,0.00230275,0.00230275,0.00230275,0.00115138,0.0046055
313,72558.5,1.3068,1.47635,0.01636,0.99999,6.0722,0.71865,0.5947,0.66817,0.45877,1.29753,1.30842,0.02042,0,0,6.0722,0,6.0722,0,0.0305516,0.105503,3.11066,3.11066,0,1,0.002278,0.002278,0.002278,0.001139,0.004556
314,72735.2,1.31415,1.47955,0.01652,1.00002,6.05619,0.71813,0.59709,0.66829,0.45882,1.29714,1.30814,0.02041,0,0,6.05619,0,6.05619,0,0.0304671,0.104809,3.11066,3.11066,0,1,0.00225325,0.00225325,0.00225325,0.00112663,0.0045065
315,72912.6,1.31168,1.47291,0.01646,0.99996,6.071,0.71788,0.59809,0.66867,0.45875,1.29706,1.30738,0.0204,0,0,6.07101,0,6.07101,0,0.0305387,0.105287,3.11066,3.11066,0,1,0.0022285,0.0022285,0.0022285,0.00111425,0.004457
316,73094.9,1.30366,1.46661,0.01635,1.00011,6.06948,0.71831,0.59742,0.66916,0.45904,1.29668,1.30663,0.0204,0,0,6.06948,0,6.06948,0,0.0305345,0.10582,3.11066,3.11066,0,1,0.00220375,0.00220375,0.00220375,0.00110188,0.0044075
317,73275.2,1.30234,1.46444,0.01629,1,6.07741,0.73123,0.59096,0.66961,0.4592,1.29719,1.30491,0.02041,0,0,6.07741,0,6.07741,0,0.0305723,0.106044,3.11066,3.11066,0,1,0.002179,0.002179,0.002179,0.0010895,0.004358
318,73456.8,1.32102,1.47676,0.01633,0.99987,6.08018,0.72578,0.59326,0.66966,0.45944,1.29714,1.30441,0.02041,0,0,6.08018,0,6.08018,0,0.0305872,0.10501,3.11066,3.11066,0,1,0.00215425,0.00215425,0.00215425,0.00107713,0.0043085
319,73640.6,1.30962,1.46401,0.01631,1.00011,6.07475,0.72771,0.59287,0.66983,0.45952,1.29752,1.3039,0.02042,0,0,6.07475,0,6.07475,0,0.0305603,0.105713,3.11066,3.11066,0,1,0.0021295,0.0021295,0.0021295,0.00106475,0.004259
320,73822.5,1.30801,1.47101,0.0163,1.00007,6.05705,0.71978,0.59785,0.66993,0.4597,1.29738,1.30269,0.02041,0,0,6.05705,0,6.05705,0,0.0304708,0.105173,3.11066,3.11066,0,1,0.00210475,0.00210475,0.00210475,0.00105238,0.0042095
321,74004.6,1.31001,1.46714,0.01632,0.99994,6.05335,0.7188,0.59829,0.67016,0.45984,1.29699,1.30214,0.0204,0,0,6.05335,0,6.05335,0,0.0304522,0.105147,3.11066,3.11066,0,1,0.00208,0.00208,0.00208,0.00104,0.00416
322,74186.1,1.30739,1.45577,0.01632,0.99992,6.07109,0.71473,0.60116,0.67032,0.4601,1.29665,1.30221,0.02038,0,0,6.07109,0,6.07109,0,0.0305419,0.105868,3.11066,3.11066,0,1,0.00205525,0.00205525,0.00205525,0.00102763,0.0041105
323,74368.7,1.31033,1.46997,0.01622,1.00011,6.08626,0.71712,0.59979,0.67076,0.4602,1.29686,1.30094,0.02039,0,0,6.08626,0,6.08626,0,0.030618,0.105552,3.11066,3.11066,0,1,0.0020305,0.0020305,0.0020305,0.00101525,0.004061
324,74550.5,1.31136,1.45544,0.01632,1.00002,6.04471,0.71673,0.59895,0.67097,0.46029,1.29703,1.29985,0.0204,0,0,6.04471,0,6.04471,0,0.0304074,0.105259,3.11066,3.11066,0,1,0.00200575,0.00200575,0.00200575,0.00100288,0.0040115
325,74731,1.29888,1.45464,0.01618,0.99984,6.05329,0.71618,0.59959,0.67096,0.4605,1.29685,1.29996,0.0204,0,0,6.05328,0,6.05328,0,0.0304544,0.105919,3.11066,3.11066,0,1,0.001981,0.001981,0.001981,0.0009905,0.003962
326,74910.7,1.30487,1.45418,0.01626,1.00017,6.05285,0.72383,0.59549,0.67128,0.46077,1.29676,1.29973,0.02039,0,0,6.05284,0,6.05284,0,0.0304474,0.105634,3.11066,3.11066,0,1,0.00195625,0.00195625,0.00195625,0.000978125,0.0039125
327,75088.5,1.29883,1.45271,0.01602,0.99994,6.05925,0.71635,0.60069,0.67103,0.46063,1.29667,1.29942,0.02039,0,0,6.05925,0,6.05925,0,0.0304799,0.106008,3.11066,3.11066,0,1,0.0019315,0.0019315,0.0019315,0.00096575,0.003863
328,75268.2,1.29503,1.44529,0.01616,1,6.04039,0.72056,0.59886,0.67084,0.46058,1.2969,1.29933,0.0204,0,0,6.04039,0,6.04039,0,0.0303875,0.106056,3.11066,3.11066,0,1,0.00190675,0.00190675,0.00190675,0.000953375,0.0038135
329,75448.9,1.30412,1.4504,0.01627,1.00008,6.04384,0.72098,0.59958,0.67132,0.46073,1.29664,1.29807,0.0204,0,0,6.04384,0,6.04384,0,0.0304054,0.10551,3.11066,3.11066,0,1,0.001882,0.001882,0.001882,0.000941,0.003764
330,75629.7,1.30152,1.44956,0.01604,0.99999,6.039,0.72396,0.59846,0.67154,0.46088,1.29661,1.29713,0.02039,0,0,6.039,0,6.039,0,0.0303806,0.105601,3.11066,3.11066,0,1,0.00185725,0.00185725,0.00185725,0.000928625,0.0037145
331,75808.1,1.2998,1.44932,0.01601,0.99996,6.0438,0.71762,0.60103,0.67105,0.46086,1.29683,1.29663,0.0204,0,0,6.0438,0,6.0438,0,0.0304041,0.105745,3.11066,3.11066,0,1,0.0018325,0.0018325,0.0018325,0.00091625,0.003665
332,75988.6,1.29378,1.43897,0.01612,0.99997,6.0532,0.71904,0.60158,0.67116,0.46095,1.29636,1.29694,0.02038,0,0,6.0532,0,6.0532,0,0.0304493,0.106461,3.11066,3.11066,0,1,0.00180775,0.00180775,0.00180775,0.000903875,0.0036155
333,76168.4,1.30139,1.43265,0.0161,0.99981,6.03267,0.7161,0.60386,0.67125,0.46126,1.29666,1.29553,0.02039,0,0,6.03266,0,6.03266,0,0.030349,0.10605,3.11066,3.11066,0,1,0.001783,0.001783,0.001783,0.0008915,0.003566
334,76346.9,1.28381,1.42739,0.016,1.00006,6.02894,0.71361,0.60426,0.67124,0.46127,1.29671,1.29529,0.02039,0,0,6.02894,0,6.02894,0,0.0303303,0.1068,3.11066,3.11066,0,1,0.00175825,0.00175825,0.00175825,0.000879125,0.0035165
335,76527.6,1.29328,1.43486,0.01598,1.00011,6.01208,0.71386,0.6041,0.67117,0.46151,1.29757,1.29347,0.0204,0,0,6.01208,0,6.01208,0,0.0302437,0.105869,3.11066,3.11066,0,1,0.0017335,0.0017335,0.0017335,0.00086675,0.003467
336,76708.2,1.29499,1.43012,0.01596,0.99998,6.02203,0.71725,0.6015,0.67134,0.46177,1.29672,1.29442,0.02038,0,0,6.02202,0,6.02202,0,0.030294,0.106068,3.11066,3.11066,0,1,0.00170875,0.00170875,0.00170875,0.000854375,0.0034175
337,76889.6,1.28745,1.4233,0.01608,1.00013,6.02828,0.71738,0.60192,0.67139,0.46185,1.29682,1.2943,0.02038,0,0,6.02827,0,6.02827,0,0.0303267,0.106617,3.11066,3.11066,0,1,0.001684,0.001684,0.001684,0.000842,0.003368
338,77068.9,1.28974,1.4317,0.016,0.99988,6.02369,0.71663,0.60132,0.6714,0.46202,1.29694,1.29318,0.02038,0,0,6.02369,0,6.02369,0,0.030301,0.106191,3.11066,3.11066,0,1,0.00165925,0.00165925,0.00165925,0.000829625,0.0033185
339,77250.4,1.29085,1.42764,0.01603,1.00001,6.01425,0.71868,0.6012,0.67208,0.4621,1.29698,1.29135,0.02038,0,0,6.01425,0,6.01425,0,0.0302536,0.106058,3.11066,3.11066,0,1,0.0016345,0.0016345,0.0016345,0.00081725,0.003269
340,77431.9,1.29349,1.42769,0.01595,0.99999,6.0132,0.72134,0.59948,0.67208,0.46213,1.2967,1.29113,0.02037,0,0,6.0132,0,6.0132,0,0.0302489,0.105893,3.11066,3.11066,0,1,0.00160975,0.00160975,0.00160975,0.000804875,0.0032195
341,77614.2,1.28701,1.41394,0.01593,1.00008,6.02007,0.72058,0.60171,0.67237,0.46246,1.29727,1.28987,0.02038,0,0,6.02007,0,6.02007,0,0.0302833,0.106768,3.11066,3.11066,0,1,0.001585,0.001585,0.001585,0.0007925,0.00317
342,77795.2,1.28325,1.41953,0.01588,1.00004,6.00971,0.72147,0.60206,0.67278,0.46307,1.29705,1.28918,0.02037,0,0,6.00971,0,6.00971,0,0.0302336,0.10646,3.11066,3.11066,0,1,0.00156025,0.00156025,0.00156025,0.000780125,0.0031205
343,77976.9,1.28039,1.41478,0.01588,0.99992,5.99859,0.71681,0.6057,0.67261,0.46313,1.29681,1.28855,0.02036,0,0,5.9986,0,5.9986,0,0.0301766,0.106514,3.11066,3.11066,0,1,0.0015355,0.0015355,0.0015355,0.00076775,0.003071
344,78157.3,1.28734,1.41221,0.01588,0.99998,6.01518,0.71976,0.60404,0.67287,0.46339,1.29652,1.28782,0.02036,0,0,6.01519,0,6.01519,0,0.0302583,0.106651,3.11066,3.11066,0,1,0.00151075,0.00151075,0.00151075,0.000755375,0.0030215
345,78338.7,1.29051,1.41937,0.01596,1.00013,6.00477,0.72271,0.60547,0.67318,0.46346,1.29644,1.28749,0.02035,0,0,6.00476,0,6.00476,0,0.0302071,0.105974,3.11066,3.11066,0,1,0.001486,0.001486,0.001486,0.000743,0.002972
346,78518.7,1.28279,1.40797,0.01585,0.99997,5.98818,0.72498,0.60668,0.67364,0.46394,1.29601,1.28722,0.02034,0,0,5.98818,0,5.98818,0,0.0301243,0.10638,3.11066,3.11066,0,1,0.00146125,0.00146125,0.00146125,0.000730625,0.0029225
347,78700.2,1.2731,1.41037,0.0158,0.99994,5.99527,0.72328,0.60829,0.67387,0.46414,1.29601,1.28655,0.02034,0,0,5.99527,0,5.99527,0,0.0301635,0.106815,3.11066,3.11066,0,1,0.0014365,0.0014365,0.0014365,0.00071825,0.002873
348,78882.3,1.28711,1.42044,0.01576,0.99997,5.99053,0.72114,0.60779,0.67403,0.46409,1.29572,1.2859,0.02033,0,0,5.99052,0,5.99052,0,0.0301392,0.10577,3.11066,3.11066,0,1,0.00141175,0.00141175,0.00141175,0.000705875,0.0028235
349,79064.3,1.2832,1.3988,0.01579,0.99998,5.9765,0.72301,0.60674,0.67374,0.46396,1.29557,1.28579,0.02033,0,0,5.9765,0,5.9765,0,0.0300673,0.106437,3.11066,3.11066,0,1,0.001387,0.001387,0.001387,0.0006935,0.002774
350,79246.3,1.28361,1.39775,0.01582,1.00013,5.98795,0.72173,0.60757,0.67385,0.46422,1.29521,1.28549,0.02033,0,0,5.98795,0,5.98795,0,0.0301221,0.10659,3.11066,3.11066,0,1,0.00136225,0.00136225,0.00136225,0.000681125,0.0027245
351,79427.3,1.29092,1.40277,0.01583,0.99984,5.97838,0.72623,0.6042,0.6742,0.46423,1.295,1.28557,0.02032,0,0,5.97838,0,5.97838,0,0.030074,0.105938,3.11066,3.11066,0,1,0.0013375,0.0013375,0.0013375,0.00066875,0.002675
352,79610.4,1.27545,1.3976,0.01587,1.0001,6.00025,0.73085,0.60281,0.67409,0.46436,1.29502,1.28475,0.02032,0,0,6.00025,0,6.00025,0,0.0301856,0.107104,3.11066,3.11066,0,1,0.00131275,0.00131275,0.00131275,0.000656375,0.0026255
353,79794,1.27797,1.39271,0.01576,1.00007,5.98079,0.7245,0.60687,0.6741,0.46437,1.29477,1.28476,0.02031,0,0,5.98078,0,5.98078,0,0.0300896,0.106823,3.11066,3.11066,0,1,0.001288,0.001288,0.001288,0.000644,0.002576
354,79977.7,1.27467,1.40652,0.01576,0.99983,5.9808,0.72644,0.60795,0.67445,0.46483,1.29484,1.28368,0.02033,0,0,5.98079,0,5.98079,0,0.030084,0.106362,3.11066,3.11066,0,1,0.00126325,0.00126325,0.00126325,0.000631625,0.0025265
355,80162.6,1.27751,1.38928,0.01578,1.0001,5.96886,0.72774,0.60747,0.67504,0.46525,1.29498,1.2826,0.02033,0,0,5.96886,0,5.96886,0,0.0300269,0.106658,3.11066,3.11066,0,1,0.0012385,0.0012385,0.0012385,0.00061925,0.002477
356,80350.9,1.27571,1.38734,0.01573,0.99997,5.98378,0.72574,0.60898,0.67501,0.46543,1.29559,1.28103,0.02034,0,0,5.98378,0,5.98378,0,0.0301043,0.107045,3.11066,3.11066,0,1,0.00121375,0.00121375,0.00121375,0.000606875,0.0024275
357,80540.8,1.2699,1.38739,0.01561,1.00012,5.96098,0.73304,0.60402,0.67498,0.46562,1.29518,1.28106,0.02033,0,0,5.96098,0,5.96098,0,0.0299883,0.106823,3.11066,3.11066,0,1,0.001189,0.001189,0.001189,0.0005945,0.002378
358,80726.4,1.27427,1.38639,0.01574,0.99984,5.97629,0.73073,0.605,0.67488,0.46568,1.29473,1.28106,0.02032,0,0,5.97629,0,5.97629,0,0.0300629,0.106956,3.11066,3.11066,0,1,0.00116425,0.00116425,0.00116425,0.000582125,0.0023285
359,80911.9,1.27661,1.38756,0.01569,1.00003,5.97808,0.72888,0.60641,0.6751,0.4659,1.29461,1.28094,0.02032,0,0,5.97808,0,5.97808,0,0.0300744,0.106863,3.11066,3.11066,0,1,0.0011395,0.0011395,0.0011395,0.00056975,0.002279
360,81096.9,1.2707,1.37733,0.01563,1.00007,5.96195,0.72613,0.60816,0.67511,0.46592,1.2946,1.28056,0.02032,0,0,5.96195,0,5.96195,0,0.0299927,0.107073,3.11066,3.11066,0,1,0.00111475,0.00111475,0.00111475,0.000557375,0.0022295
361,81280.5,1.27004,1.38109,0.01561,0.99991,5.94292,0.72646,0.60831,0.67555,0.46619,1.29505,1.27909,0.02033,0,0,5.94292,0,5.94292,0,0.0298969,0.106618,3.11066,3.11066,0,1,0.00109,0.00109,0.00109,0.000545,0.00218
362,81467.7,1.27215,1.38759,0.01555,0.99997,5.9354,0.72913,0.60685,0.67572,0.46613,1.29387,1.28028,0.02031,0,0,5.9354,0,5.9354,0,0.0298598,0.106085,3.11066,3.11066,0,1,0.00106525,0.00106525,0.00106525,0.000532625,0.0021305
363,81657.2,1.27041,1.38137,0.01555,1.00017,5.96384,0.72803,0.60615,0.67574,0.46631,1.29339,1.28036,0.02031,0,0,5.96383,0,5.96383,0,0.0300022,0.106933,3.11066,3.11066,0,1,0.0010405,0.0010405,0.0010405,0.00052025,0.002081
364,81844.1,1.26289,1.37623,0.01549,0.99989,5.97254,0.72733,0.60829,0.67585,0.46644,1.2933,1.27975,0.0203,0,0,5.97254,0,5.97254,0,0.0300454,0.107523,3.11066,3.11066,0,1,0.00101575,0.00101575,0.00101575,0.000507875,0.0020315
365,82031,1.26122,1.37018,0.01547,1.00012,5.94946,0.7309,0.60684,0.67612,0.46667,1.29305,1.27956,0.0203,0,0,5.94945,0,5.94945,0,0.0299321,0.107328,3.11066,3.11066,0,1,0.000991,0.000991,0.000991,0.0004955,0.001982
366,82219.2,1.26369,1.37477,0.01557,0.99995,5.95097,0.73058,0.6074,0.67646,0.46684,1.29287,1.27974,0.0203,0,0,5.95096,0,5.95096,0,0.029937,0.107088,3.11066,3.11066,0,1,0.00096625,0.00096625,0.00096625,0.000483125,0.0019325
367,82408.6,1.26738,1.36841,0.01546,0.99992,5.93661,0.7321,0.60812,0.67655,0.46678,1.2925,1.28027,0.02028,0,0,5.93661,0,5.93661,0,0.0298642,0.106925,3.11066,3.11066,0,1,0.0009415,0.0009415,0.0009415,0.00047075,0.001883
368,82606.4,1.26234,1.36638,0.01549,1.00007,5.96115,0.73135,0.60852,0.67654,0.46695,1.29236,1.28009,0.02026,0,0,5.96115,0,5.96115,0,0.0299922,0.107573,3.11066,3.11066,0,1,0.00091675,0.00091675,0.00091675,0.000458375,0.0018335
369,82792.8,1.24735,1.35982,0.01533,1.00005,5.96518,0.72885,0.6099,0.67649,0.467,1.29185,1.28069,0.02026,0,0,5.96518,0,5.96518,0,0.0300092,0.10849,3.11066,3.11066,0,1,0.000892,0.000892,0.000892,0.000446,0.001784
370,83001.2,1.25899,1.37222,0.01548,0.99994,5.93285,0.72935,0.60971,0.67665,0.46703,1.29168,1.28036,0.02025,0,0,5.93285,0,5.93285,0,0.0298471,0.106876,3.11066,3.11066,0,1,0.00086725,0.00086725,0.00086725,0.000433625,0.0017345
371,83201.3,1.26817,1.36365,0.0155,0.99997,5.93946,0.72831,0.61024,0.67674,0.46714,1.29207,1.27957,0.02026,0,0,5.93947,0,5.93947,0,0.0298814,0.106997,3.11066,3.11066,0,1,0.0008425,0.0008425,0.0008425,0.00042125,0.001685
372,83403.7,1.2524,1.35641,0.01543,0.99992,5.94499,0.7285,0.61111,0.67694,0.46738,1.29269,1.27827,0.02026,0,0,5.94498,0,5.94498,0,0.0299062,0.107897,3.11066,3.11066,0,1,0.00081775,0.00081775,0.00081775,0.000408875,0.0016355
373,83589.6,1.26099,1.35819,0.01533,1.00017,5.93851,0.7316,0.60979,0.67701,0.46732,1.29277,1.27718,0.02026,0,0,5.93851,0,5.93851,0,0.0298732,0.107345,3.11066,3.11066,0,1,0.000793,0.000793,0.000793,0.0003965,0.001586
374,83775.2,1.2612,1.36712,0.01538,0.99976,5.92886,0.73,0.61067,0.67728,0.46742,1.29264,1.2765,0.02027,0,0,5.92886,0,5.92886,0,0.0298267,0.106819,3.11066,3.11066,0,1,0.00076825,0.00076825,0.00076825,0.000384125,0.0015365
375,83961.4,1.25346,1.35585,0.01534,1.00007,5.91928,0.73358,0.60682,0.67733,0.46733,1.29289,1.27621,0.02027,0,0,5.91927,0,5.91927,0,0.0297807,0.10739,3.11066,3.11066,0,1,0.0007435,0.0007435,0.0007435,0.00037175,0.001487
376,84148.1,1.25525,1.36187,0.01545,1.00024,5.91669,0.73836,0.60446,0.6776,0.46759,1.29254,1.27581,0.02026,0,0,5.91669,0,5.91669,0,0.0297671,0.106918,3.11066,3.11066,0,1,0.00071875,0.00071875,0.00071875,0.000359375,0.0014375
377,84337.3,1.24903,1.35523,0.01531,0.99982,5.9085,0.73357,0.60978,0.67774,0.46784,1.29231,1.27577,0.02025,0,0,5.9085,0,5.9085,0,0.0297228,0.107262,3.11066,3.11066,0,1,0.000694,0.000694,0.000694,0.000347,0.001388
378,84523.2,1.25631,1.35161,0.01523,1.00001,5.91781,0.73061,0.61182,0.67758,0.46781,1.29254,1.27495,0.02026,0,0,5.91781,0,5.91781,0,0.0297726,0.107262,3.11066,3.11066,0,1,0.00066925,0.00066925,0.00066925,0.000334625,0.0013385
379,84709.6,1.24839,1.34475,0.01529,1.00004,5.91361,0.7314,0.60988,0.67774,0.46796,1.29338,1.27364,0.02027,0,0,5.91361,0,5.91361,0,0.0297486,0.107744,3.11066,3.11066,0,1,0.0006445,0.0006445,0.0006445,0.00032225,0.001289
380,84896.8,1.25277,1.3435,0.01524,0.99996,5.90198,0.72967,0.61102,0.6778,0.46797,1.29313,1.27389,0.02027,0,0,5.90198,0,5.90198,0,0.0296892,0.107364,3.11066,3.11066,0,1,0.00061975,0.00061975,0.00061975,0.000309875,0.0012395
381,85084,1.24774,1.33872,0.01526,1.00006,5.91579,0.72905,0.61177,0.67801,0.46805,1.29346,1.27305,0.02027,0,0,5.9158,0,5.9158,0,0.0297597,0.107985,3.11066,3.11066,0,1,0.000595,0.000595,0.000595,0.0002975,0.00119
382,85270.5,1.25125,1.34139,0.01515,0.99986,5.9119,0.72964,0.61209,0.67824,0.46843,1.2934,1.27269,0.02027,0,0,5.9119,0,5.9119,0,0.0297397,0.107628,3.11066,3.11066,0,1,0.00057025,0.00057025,0.00057025,0.000285125,0.0011405
383,85456.5,1.24996,1.34397,0.01521,1.00006,5.90542,0.72946,0.61242,0.6783,0.46864,1.29344,1.27184,0.02027,0,0,5.90541,0,5.90541,0,0.0297065,0.10743,3.11066,3.11066,0,1,0.0005455,0.0005455,0.0005455,0.00027275,0.001091
384,85645,1.24375,1.33844,0.01526,1.00015,5.91288,0.72965,0.61216,0.67861,0.46862,1.2933,1.27159,0.02027,0,0,5.91288,0,5.91288,0,0.0297486,0.107967,3.11066,3.11066,0,1,0.00052075,0.00052075,0.00052075,0.000260375,0.0010415
385,85831.3,1.24903,1.34164,0.0152,0.99991,5.91777,0.72952,0.61106,0.67857,0.4684,1.29336,1.27121,0.02027,0,0,5.91777,0,5.91777,0,0.0297689,0.107644,3.11066,3.11066,0,1,0.000496,0.000496,0.000496,0.000248,0.000992
386,86022.4,1.24538,1.33314,0.01514,1.00009,5.88606,0.73034,0.61076,0.67839,0.46841,1.29382,1.27057,0.02028,0,0,5.88606,0,5.88606,0,0.0296103,0.10754,3.11066,3.11066,0,1,0.00047125,0.00047125,0.00047125,0.000235625,0.0009425
387,86211.1,1.24966,1.33259,0.01506,0.99992,5.90864,0.73067,0.61021,0.67843,0.46825,1.29428,1.26975,0.02029,0,0,5.90863,0,5.90863,0,0.0297222,0.107774,3.11066,3.11066,0,1,0.0004465,0.0004465,0.0004465,0.00022325,0.000893
388,86398.8,1.2375,1.32818,0.01509,1,5.90018,0.73175,0.6092,0.67874,0.46835,1.29492,1.26866,0.0203,0,0,5.90018,0,5.90018,0,0.0296835,0.108292,3.11066,3.11066,0,1,0.00042175,0.00042175,0.00042175,0.000210875,0.0008435
389,86584.2,1.24508,1.32841,0.01511,1,5.90845,0.73466,0.60898,0.67905,0.46841,1.29475,1.26849,0.0203,0,0,5.90844,0,5.90844,0,0.0297232,0.10805,3.11066,3.11066,0,1,0.000397,0.000397,0.000397,0.0001985,0.000794
390,86774.2,1.24215,1.33406,0.01524,0.99996,5.89161,0.73303,0.61006,0.67907,0.46835,1.29546,1.26702,0.02031,0,0,5.89161,0,5.89161,0,0.0296369,0.107567,3.11066,3.11066,0,1,0.00037225,0.00037225,0.00037225,0.000186125,0.0007445
391,86970.8,1.20434,1.07494,0.01685,1.00029,5.25737,0.73139,0.61059,0.67898,0.46838,1.29518,1.26694,0.0203,0,0,5.25737,0,5.25737,0,0.0264508,0.108478,3.11066,3.11066,0,1,0.0003475,0.0003475,0.0003475,0.00017375,0.000695
392,87160,1.17881,1.02021,0.01633,1.00001,5.16637,0.72958,0.61255,0.67889,0.46846,1.29452,1.26666,0.02029,0,0,5.16637,0,5.16637,0,0.0259891,0.110353,3.11066,3.11066,0,1,0.00032275,0.00032275,0.00032275,0.000161375,0.0006455
393,87349.5,1.16679,1.0154,0.01628,0.99993,5.16371,0.73165,0.61113,0.67894,0.46849,1.2947,1.26589,0.02029,0,0,5.16371,0,5.16371,0,0.0259744,0.11122,3.11066,3.11066,0,1,0.000298,0.000298,0.000298,0.000149,0.000596
